,FullAddress,long,lat
1632,Hindenburgdamm 022 12203 Berlin,13.3150967,52.4369197
1633,Beethovenstr. 038 12247 Berlin,13.3309088,52.4381384
1634,Forststr. 010 12163 Berlin,13.3161473,52.4634973
1635,Gallwitzallee 035 12249 Berlin,13.346594,52.43306949999999
1636,Birkbuschstr. 014 12167 Berlin,13.3220493,52.45079519999999
1637,Ursulastr. 012 12249 Berlin,13.3434051,52.4325652
1638,Plantagenstr. 001 12169 Berlin,13.3292008,52.4544562
1639,Finckensteinallee 042A 12205 Berlin,13.3024416,52.4326005
1640,Gritznerstr. 001 12163 Berlin,13.3191985,52.4667283
1641,Immenweg 013-15 12169 Berlin,13.3443623,52.4514213
1642,Selerweg 019-21 12169 Berlin,13.3334747,52.454899
1643,Kreuznacher Str. 009 14197 Berlin,13.3192462,52.4668524
1644,Murtener Str. 010 12205 Berlin,13.2894565,52.43139009999999
1645,Beselerstr. 001- 3 12249 Berlin,13.3518933,52.4293324
1646,Unter den Eichen 093 12205 Berlin,13.291369,52.4443289
1647,Schützenstr. 041A 12165 Berlin,13.321938,52.45246849999999
1648,Drakestr. 001 12205 Berlin,13.3090887,52.4318775
1649,Arno-Holz-Str. 010 12165 Berlin,13.308136,52.4585635
1650,Goerzallee 190 14167 Berlin,13.2871867,52.41825859999999
1651,Giesensdorfer Str. 011 12207 Berlin,13.3135975,52.4275813
1652,Drakestr. 009B 12205 Berlin,13.3060141,52.43468069999999
1653,Malteserstr. 120 12249 Berlin,13.3583586,52.4222688
1654,Halskestr. 009 12167 Berlin,13.3452373,52.44868659999999
1655,Derfflingerstr. 032 12249 Berlin,13.3383272,52.429258
1656,Ostpreußendamm 058 12207 Berlin,13.3139782,52.4236555
1657,Kaiser-Wilhelm-Str. 116 12247 Berlin,13.3504654,52.4405327
1658,Breite Str. 001 12167 Berlin,13.3280832,52.4541719
1659,Ahornstr. 020 12163 Berlin,13.3204918,52.4613612
1660,Grunewaldstr. 046 12165 Berlin,13.3145283,52.4588761
1661,Saaleckplatz 002 12209 Berlin,13.3237806,52.41671150000001
1662,Alt-Lankwitz 015 12247 Berlin,13.3543744,52.4390879
1663,Gravelottestr. 010 12167 Berlin,13.3280251,52.44785
1664,Lankwitzer Str. 010 12209 Berlin,13.3318741,52.4296139
1665,Steglitzer Damm 069A 12169 Berlin,13.3485019,52.4499758
1666,Ostpreußendamm 071 12207 Berlin,13.3076098,52.41993309999999
1667,Kaiser-Wilhelm-Str. 020/22 12247 Berlin,13.3361421,52.4310044
1668,Fahrenheitstr. 032- 34 12207 Berlin,13.3135076,52.413076
1669,Hindenburgdamm 055 12203 Berlin,13.3155159,52.4456845
1670,Leydenallee 090 12167 Berlin,13.3239151,52.45388550000001
1671,Celsiusstr. 069 12207 Berlin,13.3135157,52.4118648
1672,Heesestr. 009 12169 Berlin,13.3266497,52.4564373
1673,Scheelestr. 083 12209 Berlin,13.3237503,52.4132376
1674,Hildburghauser Str. 116 12209 Berlin,13.3375943,52.4170092
1675,Dessauerstr. 028 12249 Berlin,13.3400403,52.42678009999999
1676,Hindenburgdamm 100 12203 Berlin,13.315863,52.4391206
1677,Teltower Damm 188 14167 Berlin,13.2651366,52.41697010000001
1678,Hortensienstr. 029 12203 Berlin,13.3062432,52.4483294
1679,Borstellstr. 036 12167 Berlin,13.3451009,52.4475483
1680,Kelchstr. 023 12169 Berlin,13.3586038,52.4505134
1681,Goerzallee 141 12207 Berlin,13.2956059,52.4197794
1682,Boothstr. 033 12207 Berlin,13.3288216,52.4331255
1683,Jungfernstieg 004c 12207 Berlin,13.3266277,52.4292805
1684,Freiherr-vom-Stein-Str. 015 10825 Berlin,13.340997,52.4836628
1685,Sponholzstr. 016 12159 Berlin,13.3403756,52.4720939
1686,Fregestr. 021-22 12159 Berlin,13.3369538,52.46817919999999
1687,Friedrich-Wilhelm-Platz 012 12161 Berlin,13.3288954,52.4720627
1688,Frankenstr. 008 10781 Berlin,13.3507397,52.4933896
1689,Hauptstr. 043 10827 Berlin,13.3508553,52.4835927
1690,Fehlerstr. 002 12161 Berlin,13.3243556,52.4766427
1691,Hochkirchstr. 015-018 10829 Berlin,13.3694017,52.4894696
1692,Freiherr-vom-Stein-Str. 013 10825 Berlin,13.3388685,52.4829918
1693,Kurmärkische Str. 002-008 10783 Berlin,13.3598002,52.49950030000001
1694,Leberstr. 069-77 10829 Berlin,13.3616572,52.4804353
1695,Neue Steinmetzstr. 001 10827 Berlin,13.3623226,52.491115
1696,Prellerweg 005- 7 12157 Berlin,13.3500056,52.4591907
1697,Reglinstr. 029 12105 Berlin,13.3631902,52.45806520000001
1698,Rosenheimer Str. 020B 10779 Berlin,13.3404261,52.4900989
1699,Vorarlberger Damm 017 12157 Berlin,13.3468237,52.47068969999999
1700,Bülowstr. 035 10783 Berlin,13.3654715,52.4968029
1701,Ebersstr. 019 10827 Berlin,13.3537,52.4813116
1702,Vorbergstr. 015 10823 Berlin,13.3570991,52.4888748
1703,Barbarossastr. 064 10781 Berlin,13.3523624,52.4920351
1704,Belziger Str. 014 10823 Berlin,13.355296,52.4880165
1705,Perelsplatz 005 12159 Berlin,13.3339218,52.4754078
1706,Rheingaustr. 028 12161 Berlin,13.3214627,52.4681497
1707,Cheruskerstr. 028 10829 Berlin,13.3590518,52.4820557
1708,Dominicusstr. 021A 10823 Berlin,13.34768,52.48257
1709,Goßlerstr. 003 12161 Berlin,13.3273514,52.4709161
1710,Grazer Platz 004 12157 Berlin,13.3450708,52.4667329
1711,Großgörschenstr. 010 10827 Berlin,13.3653779,52.4915101
1712,Klixstr. 002 10823 Berlin,13.3511447,52.4891845
1713,Stierstr. 017-019 12159 Berlin,13.3375132,52.4745693
1714,Dominicusstr. 019A 10823 Berlin,13.3474724,52.4828318
1715,Hohenstaufenstr. 003 10781 Berlin,13.3529856,52.4950826
1716,Kolonnenstr. 040 10829 Berlin,13.3656012,52.485091
1717,Rubensstr. 074 12157 Berlin,13.3434938,52.4686218
1718,Niedstr. 030 12159 Berlin,13.3315211,52.4724961
1719,Sieglindestr. 001 12159 Berlin,13.3299987,52.4769517
1720,Bessemerstr. 086 12103 Berlin,13.3663204,52.4608699
1721,Crellestr. 016B 10827 Berlin,13.3604927,52.48765
1722,Brunhildstr. 015 10829 Berlin,13.3624245,52.4867164
1723,Bülowstr. 052 10783 Berlin,13.3672294,52.494464
1724,Cheruskerstr. 017 10829 Berlin,13.3590376,52.48117209999999
1725,Cranachstr. 039 12157 Berlin,13.3425776,52.4644114
1726,Ebersstr. 012 10827 Berlin,13.35611,52.4831491
1727,Ebersstr. 018 10827 Berlin,13.3540034,52.4815434
1728,Feurigstr. 053 10827 Berlin,13.3545141,52.4836403
1729,Mansteinstr. 006 10783 Berlin,13.3667076,52.4922958
1730,Frankenstr. 015 10781 Berlin,13.3528154,52.4934379
1731,Gleditschstr. 040 10781 Berlin,13.3547786,52.49328680000001
1732,Goebenstr. 008 10783 Berlin,13.3641927,52.4937552
1733,Leuthener Str. 008 10829 Berlin,13.3627273,52.4813848
1734,Viktoria-Luise-Platz 001 10777 Berlin,13.3428505,52.49607659999999
1735,Gotenstr. 071 10829 Berlin,13.3602566,52.4829412
1736,Sponholzstr. 015 12159 Berlin,13.3403811,52.4722356
1737,Gustav-Müller-Platz 002 10829 Berlin,13.3622569,52.4834166
1738,Geßlerstr. 008 10829 Berlin,13.3672058,52.4860915
1739,Peter-Vischer-Str. 012 12157 Berlin,13.342941,52.464586
1740,Gustav-Müller-Platz 005 10829 Berlin,13.3628705,52.4836642
1741,Ansbacher Str. 063 10777 Berlin,13.3398157,52.4966952
1742,Hedwigstr. 012 12159 Berlin,13.3387662,52.4714506
1743,Hohenstaufenstr. 010A 10781 Berlin,13.35021,52.49486
1744,Kyffhäuserstr. 019 10781 Berlin,13.3516812,52.4931346
1745,Mainauer Str. 006 12161 Berlin,13.3257718,52.4757543
1746,Wartburgstr. 006 10823 Berlin,13.3502412,52.48739089999999
1747,Menzelstr. 026 12157 Berlin,13.3402156,52.4664133
1748,Merseburger Str. 004 10823 Berlin,13.3523008,52.4884467
1749,Motzstr. 063 10777 Berlin,13.3394701,52.4947066
1750,Bundesallee 076 12161 Berlin,13.3286378,52.47137
1751,Perelsplatz 010 12159 Berlin,13.333137,52.47541589999999
1752,Rosenheimer Str. 028 10781 Berlin,13.3461829,52.4903381
1753,Salzburger Str. 007 10825 Berlin,13.3423839,52.4868293
1754,Potsdamer Str. 170B 10783 Berlin,13.3595475,52.49551
1755,Schwalbacher Str. 008 12161 Berlin,13.321021,52.4701974
1756,Sieglindestr. 004 12159 Berlin,13.3292523,52.47651
1757,Bundesallee 140 12161 Berlin,13.3289106,52.4766998
1758,Vorbergstr. 002 10823 Berlin,13.3577959,52.4887342
1759,Münchener Str. 003 10777 Berlin,13.3418093,52.49473870000001
1760,Hedwigstr. 013 12159 Berlin,13.3381956,52.47146499999999
1761,Fuggerstr. 037 10777 Berlin,13.3414834,52.49904129999999
1762,Lauterstr. 030 12159 Berlin,13.3353263,52.4746008
1763,Fregestr. 013-14 12159 Berlin,13.3373291,52.4699556
1764,Karl-Schrader-Str. 009 10781 Berlin,13.3512564,52.4916871
1765,Badensche Str. 050 10825 Berlin,13.3374977,52.4857789
1766,Kärntener Str. 027 10827 Berlin,13.3474695,52.479718
1767,Riemenschneiderweg 012 12157 Berlin,13.3492964,52.4686967
1768,Monumentenstr. 003 10829 Berlin,13.3651352,52.4882802
1769,Fritz-Reuter-Str. 008 10827 Berlin,13.3480109,52.4804691
1770,Gustav-Müller-Platz 004 10829 Berlin,13.3632758,52.48356159999999
1771,Ebersstr. 040 10827 Berlin,13.3475956,52.47886039999999
1772,Schwalbacher Str. 010 12161 Berlin,13.3222928,52.4699598
1773,Merseburger Str. 005 10823 Berlin,13.3522975,52.4884654
1774,Gotenstr. 018 10829 Berlin,13.3602414,52.4811822
1775,Holsteinische Str. 033A 12161 Berlin,13.33326,52.46623
1776,Albertstr. 014-18 10827 Berlin,13.353807,52.4837716
1777,Augsburger Str. 012 10789 Berlin,13.3379973,52.5009953
1778,Ansbacher Str. 041 10777 Berlin,13.3407851,52.4988318
1779,Schmargendorfer Str. 022 12159 Berlin,13.3300395,52.4715292
1780,Motzstr. 033 10777 Berlin,13.3472467,52.49724
1781,Frankenstr. 012 10781 Berlin,13.3513912,52.4934045
1782,Wielandstr. 023 12159 Berlin,13.3390242,52.4696773
1783,Lauterstr. 026 12159 Berlin,13.3353098,52.4738376
1784,Kärntener Str. 011 10827 Berlin,13.3474329,52.47881289999999
1785,Pallasstr. 003 10781 Berlin,13.3606614,52.4944613
1786,Kurfürstenstr. 135 10785 Berlin,13.3562158,52.5013423
1787,Elßholzstr. 029-25 10781 Berlin,13.3564182,52.4910923
1788,Hohenfriedbergstr. 018 10829 Berlin,13.3648121,52.4865127
1789,Hähnelstr. 015A 12159 Berlin,13.3383878,52.4758054
1790,Wilhelmshöher Str. 009 12161 Berlin,13.3245595,52.4727442
1791,Ebersstr. 012A 10827 Berlin,13.3557711,52.4833127
1792,Handjerystr. 046 12161 Berlin,13.3316972,52.4698863
1793,Handjerystr. 060 12161 Berlin,13.3299082,52.4691025
1794,Eisenacher Str. 081 10823 Berlin,13.3491642,52.4889811
1795,Holsteinische Str. 030 12161 Berlin,13.3344913,52.4664017
1796,Naumannstr. 006 10829 Berlin,13.3631998,52.4858604
1797,Ebersstr. 068 10827 Berlin,13.3502037,52.4794932
1798,Naumannstr. 007links 10829 Berlin,13.3634779,52.4825977
1799,Sponholzstr. 051-52 12159 Berlin,13.3404686,52.4744657
1800,Monumentenstr. 013A 10829 Berlin,13.3678331,52.4881405
1801,Geisbergstr. 028 10777 Berlin,13.3383076,52.4977356
1802,Sponholzstr. 026 12159 Berlin,13.3403269,52.4705202
1803,Sieglindestr. 008 12159 Berlin,13.329581,52.4767064
1804,Bamberger Str. 041 10779 Berlin,13.3369871,52.4919156
1805,Goßlerstr. 008 12161 Berlin,13.3261988,52.4702329
1806,Ceciliengärten 040 12159 Berlin,13.3422524,52.47383689999999
1807,Bautzener Str. 021 10829 Berlin,13.3708378,52.4917524
1808,Nollendorfstr. 031 10777 Berlin,13.3524722,52.4979023
1809,Mansteinstr. 013 10783 Berlin,13.3667586,52.4924191
1810,Eisenacher Str. 044 10823 Berlin,13.3491926,52.48887819999999
1811,Geisbergstr. 029 10777 Berlin,13.3385392,52.497709
1812,Marienfelder Allee 212 12279 Berlin,13.357773,52.4080902
1813,Quartiersweg 009 10829 Berlin,13.3606574,52.4777666
1814,Niedstr. 001-2 12159 Berlin,13.3359099,52.47259990000001
1815,Belziger Str. 064 10823 Berlin,13.3469614,52.4854247
1816,Lauterplatz 002 12159 Berlin,13.3345752,52.47740890000001
1817,In den Alboingärten 039 12103 Berlin,13.3620049,52.460614
1818,Innsbrucker Str. 042 10825 Berlin,13.34244,52.482222
1819,Ella-Barowsky-Str. 015 10829 Berlin,13.3593212,52.4773341
1820,Ella-Barowsky-Str. 027/28 10829 Berlin,13.3607361,52.4769643
1821,Boelckestr. 098104 12101 Berlin,13.3774087,52.4761822
1822,Bosestr. 012 12103 Berlin,13.3776888,52.4629067
1823,Marienhöher Weg 010 12105 Berlin,13.3692435,52.4534664
1824,Schwanheimer Str. 003tatsächlich 1-7 12099 Berlin,13.4173153,52.461783
1825,Mariendorfer Damm 123 12109 Berlin,13.3878413,52.441241
1826,Rathausstr. 084 12105 Berlin,13.379205,52.4472571
1827,Stegerwaldstr. 050 12277 Berlin,13.3683275,52.4212195
1828,Domagkstr. 004 12277 Berlin,13.3671615,52.4164058
1829,Seelbuschring 019 12105 Berlin,13.3727823,52.4486292
1830,Finchleystr. 006 12305 Berlin,13.4045442,52.39253590000001
1831,Albulaweg 015 12107 Berlin,13.3999695,52.4233754
1832,Weilburgstr. 011 12309 Berlin,13.4152553,52.39726599999999
1833,Luckeweg 015 12279 Berlin,13.3573143,52.4104287
1834,Nahariyastr. 021 12309 Berlin,13.418177,52.3922414
1835,Mariendorfer Damm 115 12109 Berlin,13.3881894,52.4419762
1836,Fritz-Werner-Str. 043 12107 Berlin,13.3833642,52.4328047
1837,Ringbahnstr. 047 12099 Berlin,13.3891332,52.46817309999999
1838,Albrechtstr. 105- 106 12103 Berlin,13.32998,52.45386999999999
1839,Alt-Lichtenrade 107 12309 Berlin,13.4113964,52.3921739
1840,Badener Ring 027- 29 12101 Berlin,13.3773626,52.4821149
1841,Götzstr. 028 12099 Berlin,13.3917978,52.46390659999999
1842,Grimmingweg 001B 12107 Berlin,13.3953897,52.42216149999999
1843,Kirchstr. 031 12277 Berlin,13.3695925,52.41689539999999
1844,Rathausstr. 028 12105 Berlin,13.3796134,52.4447951
1845,Rixdorfer Str. 073 12109 Berlin,13.4034372,52.4475726
1846,Bäumerplan 023 12101 Berlin,13.3753828,52.4768164
1847,Emilienstr. 009 12277 Berlin,13.3707153,52.4236782
1848,Kaiserstr. 027/29 12105 Berlin,13.3838049,52.4454641
1849,Templerzeile 015 12099 Berlin,13.3918675,52.4614905
1850,Tennstedter Str. 002F 12249 Berlin,13.350718,52.4160348
1851,Albrechtstr. 103 12103 Berlin,13.3777086,52.4612904
1852,Am Hellespont 002 12109 Berlin,13.4088424,52.4446941
1853,Groß-Ziethener Str. 082 12309 Berlin,13.4182208,52.3947057
1854,Groß-Ziethener Str. 090 12309 Berlin,13.4213128,52.3944873
1855,Groß-Ziethener Str. 096 12309 Berlin,13.421941,52.39463680000001
1856,Nahariyastr. 045 12309 Berlin,13.4195906,52.3943857
1857,Alboinstr. 113 12105 Berlin,13.3699193,52.4581655
1858,Tirschenreuther Ring 069 12279 Berlin,13.3546644,52.4099026
1859,Friedrich-Wilhelm-Str. 020 12103 Berlin,13.3822901,52.4583741
1860,Friedrich-Wilhelm-Str. 087 12099 Berlin,13.3860523,52.4580232
1861,Friedrich-Wilhelm-Str. 089 12099 Berlin,13.3864432,52.45798689999999
1862,Lintruper Str. 057 12305 Berlin,13.4030955,52.4086473
1863,Homburgstr. 017 12309 Berlin,13.4169267,52.3994398
1864,Kurfürstenstr. 114 12105 Berlin,13.3679345,52.4458388
1865,Briesingstr. 030 12307 Berlin,13.3996029,52.3836861
1866,Großbeerenstr. 005 12107 Berlin,13.3813784,52.4388222
1867,Friedenfelser Str. 013 12279 Berlin,13.3613798,52.41367890000001
1868,Podewilsstr. 005 12103 Berlin,13.3765365,52.4647579
1869,Viktoriastr. 001 12105 Berlin,13.3833696,52.454699
1870,Waldsassener Str. 050 12279 Berlin,13.3489352,52.40737600000001
1871,Alt-Lichtenrade 097 12309 Berlin,13.4109215,52.3928306
1872,Alt-Lichtenrade 100 12309 Berlin,13.4102654,52.392815
1873,Hohenzollernstr. 015 12307 Berlin,13.3883655,52.3842742
1874,Platz der Luftbrücke 001Flughafen Tempelhof 12101 Berlin,13.3874792,52.4845468
1875,Griembergweg 029 12305 Berlin,13.4093699,52.4067234
1876,Lichtenrader Damm 190 12305 Berlin,13.4059736,52.3955964
1877,Ahrensdorfer Str. 031 12279 Berlin,13.3556545,52.4082239
1878,Goltzstr. 033 12307 Berlin,13.4053138,52.3854007
1879,Didostr. 001 12109 Berlin,13.398874,52.4468602
1880,Burgemeisterstr. 030 12103 Berlin,13.3745399,52.4581998
1881,Manfred-von-Richthofen-Str. 03100 12101 Berlin,13.3784614,52.4781957
1882,Friedrich-Franz-Str. 012 12103 Berlin,13.378946,52.4595081
1883,Ankogelweg 016 12107 Berlin,13.4045032,52.4264349
1884,Burgemeisterstr. 076 12103 Berlin,13.3823855,52.4571475
1885,Friedrich-Karl-Str. 003 12103 Berlin,13.3828571,52.4555786
1886,Pfarrer-Lütkehaus-Platz 001 12307 Berlin,13.3977811,52.3864297
1887,Burgemeisterstr. 032 12103 Berlin,13.3738953,52.4578731
1888,Rackebüller Weg 064 12305 Berlin,13.4022753,52.4053228
1889,Wintgensstr. 004 12101 Berlin,13.3739484,52.4772008
1890,Waldsassener Str. 009 12279 Berlin,13.350375,52.41317069999999
1891,Schönburgstr. 012 12103 Berlin,13.3822481,52.4632877
1892,Zeißpfad 025 12305 Berlin,13.406183,52.4117763
1893,Bruno-Möhring-Str. 007-9 12277 Berlin,13.3704419,52.424826
1894,Stierstr. 007 12159 Berlin,13.3375193,52.47593430000001
1895,Titlisweg 060 12107 Berlin,13.3832726,52.4235639
1896,Blohmstr. 037 12307 Berlin,13.3852907,52.3888804
1897,Podewilsstr. 002 12103 Berlin,13.3774089,52.4650297
1898,Nahariyastr. 040 12309 Berlin,13.4196478,52.3940999
1899,Friedrich-Wilhelm-Str. 021 12103 Berlin,13.3819725,52.4584041
1900,Werderstr. 029 12103 Berlin,13.3815257,52.458147
1901,Werderstr. 017 12105 Berlin,13.3808975,52.4553398
1902,Friedrich-Wilhelm-Str. 021 12103 Berlin,13.3819725,52.4584041
1903,Alt-Tempelhof 029 12103 Berlin,13.3836777,52.4656692
1904,Prühßstr. 030 12105 Berlin,13.3832759,52.4428493
1905,Attilastr. 061- 67 12105 Berlin,13.3619823,52.4480233
1906,Bäumerplan 026 12101 Berlin,13.3744672,52.4771464
1907,Kaiserin-Augusta-Str. 060 12103 Berlin,13.3769718,52.4600096
1908,Friedrich-Franz-Str. 039 12103 Berlin,13.3789633,52.4595739
1909,An der Dorfkirche 005 12277 Berlin,13.3671357,52.4134782
1910,Spirdingseestr. 003 12307 Berlin,13.4113926,52.3784223
1911,Machonstr. 054 12105 Berlin,13.381963,52.4460126
1912,Manfred-von-Richthofen-Str. 015 12101 Berlin,13.3824839,52.4829794
1913,Bäumerplan 026 12101 Berlin,13.3744672,52.4771464
1914,Ringstr. 028 12105 Berlin,13.3711341,52.4446552
1915,Burgemeisterstr. 011 12103 Berlin,13.3829037,52.457102
1916,Dudenstr. 017 10965 Berlin,13.3823827,52.4850097
1917,Mariendorfer Damm 334-336 12107 Berlin,13.3954941,52.4237462
1918,Kaiserin-Augusta-Str. 027 12103 Berlin,13.3771369,52.4599954
1919,Borussiastr. 007 12103 Berlin,13.3796635,52.4670798
1920,Hoeppnerstr. 104 12101 Berlin,13.3718327,52.4740371
1921,Schwebelstr. 022 12305 Berlin,13.4091871,52.4085094
1922,Bacharacher Str. 047 12099 Berlin,13.4160306,52.4610799
1923,Kunigundenstr. 001 12105 Berlin,13.3803733,52.45507079999999
1924,Machonstr. 030 12105 Berlin,13.3817703,52.44789369999999
1925,Kirchhainer Damm 011 12309 Berlin,13.4112549,52.3862842
1926,Friedrich-Karl-Str. 024 12103 Berlin,13.3792229,52.4563851
1927,Hildburghauser Str. 073 12279 Berlin,13.3451241,52.4148795
1928,Töpchiner Weg 127- 129 12309 Berlin,13.4173932,52.4089202
1929,Friedenfelser Str. 011 12279 Berlin,13.3612326,52.4143143
1930,Tempelhofer Damm 096-98 12101 Berlin,13.385269,52.4731373
1931,Alt-Lichtenrade 029 12305 Berlin,13.4087414,52.401207
1932,Marienfelder Allee 203A 12279 Berlin,13.3593666,52.4082645
1933,Nuthestr. 018 12307 Berlin,13.3933775,52.3955621
1934,Mariendorfer Damm 444 12107 Berlin,13.4003429,52.4154777
1935,Alt-Tempelhof 005 12099 Berlin,13.3882109,52.4657503
1936,Am Lokdepot 016-18 10965 Berlin,13.3720543,52.4859822
1937,Alt-Mariendorf 025 12107 Berlin,13.389524,52.4396155
1938,Steinstr. 011 12307 Berlin,13.397184,52.3938936
1939,Burgemeisterstr. 012 12103 Berlin,13.3824892,52.4571384
1940,Ringelnatzstr. 010 12305 Berlin,13.4073678,52.4011112
1941,Skarbinastr. 082 12309 Berlin,13.42194,52.39374
1942,Friedenfelser Str. 035 12279 Berlin,13.3606544,52.4116156
1943,Alt-Marienfelde 054 12277 Berlin,13.3637218,52.41333090000001
1944,Kurfürstenstr. 032-33 12105 Berlin,13.3769456,52.44783940000001
1945,Friedrich-Wilhelm-Str. 010-11 12099 Berlin,13.3856821,52.4580575
1946,Alt-Mariendorf 047A 12107 Berlin,13.3839515,52.4393731
1947,Tirschenreuther Ring 069 12279 Berlin,13.3546644,52.4099026
1948,Freiertweg 012 12305 Berlin,13.4063787,52.4096759
1949,Kurfürstenstr. 048a 12105 Berlin,13.3815772,52.4480489
1950,Malteserstr. 171B 12277 Berlin,13.35928,52.41511999999999
1951,Großbeerenstr. 034-40 12107 Berlin,13.3788578,52.4362005
1952,Friedenstr. 003-4 12107 Berlin,13.3815933,52.4379126
1953,Hildburghauser Str. 029 12279 Berlin,13.3535236,52.41298459999999
1954,Kirchhainer Damm 074 12309 Berlin,13.415559,52.3793857
1955,Seelbuschring 019 12105 Berlin,13.3727823,52.4486292
1956,Reißeckstr. 023 12107 Berlin,13.3932037,52.4399968
1957,Geibelstr. 077/78 12305 Berlin,13.3962943,52.3978164
1958,Marienfelder Allee 102 12277 Berlin,13.3661652,52.4178321
1959,Mariendorfer Damm 292-298 12107 Berlin,13.3932578,52.4260925
1960,Marmaraweg 020 12109 Berlin,13.40086,52.4431458
1961,Columbiadamm 084 10965 Berlin,13.4024542,52.4830245
1962,Colditzstr. 032 12099 Berlin,13.3938497,52.456795
1963,Marienfelder Allee 203A 12279 Berlin,13.3593666,52.4082645
1964,Kirchhainer Damm 074 12309 Berlin,13.415559,52.3793857
1965,An der alten Gärtnerei 001 12109 Berlin,13.4098961,52.4395296
1966,Bornsdorfer Str. 037B 12053 Berlin,13.437705,52.4751002
1967,Bornsdorfer Str. 014 12053 Berlin,13.4363171,52.4765707
1968,Donaustr. 088 12043 Berlin,13.4406239,52.4794923
1969,Drosselbartstr. 006 12057 Berlin,13.4696965,52.4689061
1970,Lichtenrader Str. 006 12049 Berlin,13.4198983,52.47791369999999
1971,Pflügerstr. 047 12045 Berlin,13.4351196,52.489849
1972,Uthmannstr. 017 12043 Berlin,13.441121,52.4753382
1973,Grüner Weg 056 12359 Berlin,13.4534656,52.4408819
1974,Holzmindener Str. 023 12347 Berlin,13.4344785,52.4568366
1975,Wesenberger Ring 013 12359 Berlin,13.4423264,52.4399994
1976,Zwickauer Damm 024 12353 Berlin,13.4817209,52.4219269
1977,Wutzkyallee 090 12353 Berlin,13.4730017,52.4202147
1978,Wildenbruchstr. 025 12045 Berlin,13.4473136,52.4870825
1979,Wildhüterweg 008 12353 Berlin,13.4555519,52.4222745
1980,Flurweg 077 12357 Berlin,13.4806101,52.4283679
1981,Reuterstr. 073 12043 Berlin,13.4288898,52.4854423
1982,Neudecker Weg 084 12355 Berlin,13.5077602,52.4192012
1983,Silbersteinstr. 121 12051 Berlin,13.4248208,52.4653027
1984,Mariendorfer Weg 008 12051 Berlin,13.4305123,52.4643437
1985,Paster-Behrens-Str. 081 12359 Berlin,13.4445892,52.443759
1986,Hänselstr. 006 12057 Berlin,13.4725328,52.4668937
1987,An den Achterhöfen 001 12349 Berlin,13.4373674,52.4216882
1988,Briesestr. 073-75 12053 Berlin,13.4266604,52.4768063
1989,Rütlistr. 007 12045 Berlin,13.4346433,52.487721
1990,Böhmische Str. 001 12055 Berlin,13.4460457,52.4723765
1991,Weserstr. 106 12059 Berlin,13.4529027,52.4771554
1992,Riesestr. 002-4 12347 Berlin,13.4441,52.4544314
1993,Allerstr. 044 12049 Berlin,13.4258871,52.4750337
1994,Allerstr. 033 12049 Berlin,13.4224659,52.4746685
1995,Fulhamer Allee 053 12359 Berlin,13.4366918,52.4486761
1996,Donaustr. 066 12043 Berlin,13.4449018,52.47682649999999
1997,Fritz-Reuter-Allee 136 12359 Berlin,13.4457745,52.4417684
1998,Fuldastr. 048 12045 Berlin,13.4367585,52.48444780000001
1999,Martin-Luther-King-Weg 007 12351 Berlin,13.4551637,52.4284392
2000,Bruno-Bauer-Str. 014 12051 Berlin,13.4391175,52.4640518
2001,Karl-Marx-Str. 197 12055 Berlin,13.4414084,52.47272049999999
2002,Lipschitzallee 023 12351 Berlin,13.4716943,52.4301201
2003,Nansenstr. 027 12047 Berlin,13.4321732,52.4910477
2004,Neudecker Weg 033 12355 Berlin,13.5148669,52.4200975
2005,Sonnenallee 311 12057 Berlin,13.4718247,52.46599140000001
2006,Alt-Britz 041 12359 Berlin,13.4406857,52.4498731
2007,Alt-Rudow 046 12357 Berlin,13.4942545,52.4187509
2008,Bruno-Taut-Ring 009G 12359 Berlin,13.4492519,52.4404611
2009,Kienitzer Str. 018 12053 Berlin,13.435974,52.4774239
2010,Lipschitzallee 074 12353 Berlin,13.4628536,52.424248
2011,Nansenstr. 007 12047 Berlin,13.4301898,52.4889854
2012,Schudomastr. 015 12055 Berlin,13.4513836,52.4734285
2013,Korbmacherweg 033 12355 Berlin,13.4886667,52.4159797
2014,Weserstr. 198 12045 Berlin,13.4328773,52.4872722
2015,Donaustr. 114 12043 Berlin,13.433869,52.4834484
2016,Lucy-Lameck-Str. 045 12049 Berlin,13.4231797,52.48595839999999
2017,Weichselstr. 021 12045 Berlin,13.4360066,52.486591
2018,Hanne Nüte 001 12359 Berlin,13.4511939,52.4517533
2019,Friedelstr. 022 12047 Berlin,13.427826,52.491238
2020,Mainzer Str. 005 12053 Berlin,13.4274428,52.4840883
2021,Maybachufer 039 12047 Berlin,13.4334535,52.4917464
2022,Schillerpromenade 029 12049 Berlin,13.4229968,52.4748061
2023,Neuköllner Str. 312 12357 Berlin,13.4878915,52.4209877
2024,Kranoldstr. 009 12051 Berlin,13.4334489,52.4658949
2025,Lipschitzallee 038 12353 Berlin,13.4669297,52.4276265
2026,Hobrechtstr. 017 12047 Berlin,13.4267398,52.4887339
2027,Niemetzstr. 011 12055 Berlin,13.4506306,52.4729201
2028,Jansastr. 014 12045 Berlin,13.4334019,52.4856112
2029,Schlierbacher Weg 018 12349 Berlin,13.4032301,52.4168604
2030,Schöneweider Str. 020 12055 Berlin,13.4442307,52.4718214
